isin,company,month_start,year,month,close
INE018A01030,Larsen & Tubro Ltd,2014-10-01,2014,10,1050.0
INE018A01030,Larsen & Tubro Ltd,2014-10-01,2014,10,1060.73
INE018A01030,Larsen & Tubro Ltd,2014-10-01,2014,10,1102.23
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1104.0
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1116.0
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1103.0
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1079.33
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1090.83
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1075.2
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1078.47
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1082.63
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1076.8
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1099.93
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1107.73
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1090.47
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1110.0
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1111.8
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1091.67
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1084.0
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1079.33
INE018A01030,Larsen & Tubro Ltd,2014-11-01,2014,11,1091.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1081.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1093.97
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1094.5
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1084.67
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1084.0
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1066.6
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1035.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1029.0
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1033.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1007.37
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1001.8
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,990.27
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,977.77
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1005.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1024.53
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1017.6
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,996.67
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,984.57
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,993.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,992.67
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,1001.33
INE018A01030,Larsen & Tubro Ltd,2014-12-01,2014,12,996.0
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1001.97
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1024.67
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1039.33
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,998.83
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1005.2
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1006.0
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1000.67
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1022.67
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1013.33
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1016.67
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1043.33
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1063.33
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1077.7
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1087.73
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1105.3
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1109.9
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1140.77
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1158.87
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1130.17
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1153.33
INE018A01030,Larsen & Tubro Ltd,2015-01-01,2015,1,1135.77
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1156.9
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1144.33
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1122.73
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1119.0
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1116.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1037.23
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1050.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1070.8
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1103.33
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1109.33
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1102.9
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1108.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1139.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1118.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1120.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1148.2
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1129.03
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1126.67
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1175.87
INE018A01030,Larsen & Tubro Ltd,2015-02-01,2015,2,1174.67
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1233.33
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1235.5
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1226.67
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1220.83
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1172.47
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1172.47
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1159.33
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1162.57
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1129.37
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1119.9
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1148.0
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1130.0
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1116.67
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1116.0
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1116.27
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1113.73
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1086.67
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1095.4
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1121.33
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1155.87
INE018A01030,Larsen & Tubro Ltd,2015-03-01,2015,3,1145.33
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1158.2
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1170.33
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1180.0
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1185.33
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1178.13
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1172.77
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1200.4
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1179.53
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1169.0
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1157.93
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1133.33
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1129.63
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1165.93
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1147.03
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1122.0
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1110.0
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1107.33
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1102.2
INE018A01030,Larsen & Tubro Ltd,2015-04-01,2015,4,1092.37
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1088.4
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1094.67
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1043.83
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1045.33
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1066.67
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1077.33
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1036.67
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1062.63
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1050.73
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1059.33
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1076.67
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1079.3
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1073.57
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1093.67
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1102.07
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1085.33
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1079.0
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1096.57
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1091.8
INE018A01030,Larsen & Tubro Ltd,2015-05-01,2015,5,1106.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1134.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1114.0
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1106.0
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1114.03
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1124.63
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1114.07
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1111.6
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1138.43
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1117.27
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1108.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1110.87
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1120.87
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1140.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1148.0
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1146.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1154.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1179.97
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1166.07
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1209.33
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1186.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1196.67
INE018A01030,Larsen & Tubro Ltd,2015-06-01,2015,6,1188.8
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1206.73
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1200.2
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1204.1
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1213.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1208.83
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1205.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1233.13
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1252.67
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1240.67
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1236.67
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1246.4
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1250.0
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1246.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1247.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1227.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1238.4
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1220.0
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1204.67
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1165.33
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1174.0
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1193.4
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1182.23
INE018A01030,Larsen & Tubro Ltd,2015-07-01,2015,7,1192.03
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1184.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1182.0
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1186.07
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1221.33
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1220.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1216.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1202.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1176.43
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1180.0
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1200.6
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1184.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1196.7
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1208.07
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1190.7
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1157.9
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1080.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1090.67
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1063.23
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1076.3
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1077.93
INE018A01030,Larsen & Tubro Ltd,2015-08-01,2015,8,1070.0
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1041.03
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1020.0
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1047.0
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1020.73
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1003.27
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1043.4
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1062.27
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1082.13
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1065.1
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1079.33
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1035.33
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1030.63
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1026.13
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,1034.6
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,988.17
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,996.0
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,975.33
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,953.33
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,961.97
INE018A01030,Larsen & Tubro Ltd,2015-09-01,2015,9,975.73
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1490.1
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1550.65
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1035.93
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1031.47
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1024.67
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1028.63
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1036.67
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1032.0
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1028.0
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1041.93
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1071.33
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1054.77
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1046.67
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1032.67
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1009.33
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,1007.33
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,997.93
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,996.03
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,979.0
INE018A01030,Larsen & Tubro Ltd,2015-10-01,2015,10,938.6
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,924.2
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,912.67
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,912.3
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,911.33
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,918.0
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,905.0
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,900.0
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,1365.85
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,887.0
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,905.27
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,900.53
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,894.33
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,907.33
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,912.67
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,910.67
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,895.07
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,891.67
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,909.8
INE018A01030,Larsen & Tubro Ltd,2015-11-01,2015,11,914.33
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,910.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,902.37
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,898.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,892.73
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,893.43
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,877.0
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,866.73
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,873.03
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,857.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,851.5
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,854.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,855.17
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,863.53
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,857.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,860.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,852.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,860.0
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,862.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,859.33
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,858.67
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,855.6
INE018A01030,Larsen & Tubro Ltd,2015-12-01,2015,12,850.73
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,859.47
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,837.3
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,837.93
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,824.57
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,804.27
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,786.07
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,782.23
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,786.1
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,771.17
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,756.43
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,738.6
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,722.37
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,1122.95
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,744.07
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,735.13
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,761.47
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,742.77
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,738.53
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,716.33
INE018A01030,Larsen & Tubro Ltd,2016-01-01,2016,1,734.43
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,748.03
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,747.93
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,739.2
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,757.13
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,759.93
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,753.53
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,742.8
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,747.07
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,728.27
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,702.43
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,766.27
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,736.0
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,748.3
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,766.43
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,767.0
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,766.5
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,753.43
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,741.93
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,724.3
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,740.43
INE018A01030,Larsen & Tubro Ltd,2016-02-01,2016,2,717.33
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,749.3
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,758.6
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,804.73
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,795.47
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,791.63
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,808.57
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,790.77
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,790.43
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,789.47
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,787.17
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,788.8
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,795.5
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,799.53
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,818.77
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,824.87
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,828.37
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,804.23
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,795.97
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,818.7
INE018A01030,Larsen & Tubro Ltd,2016-03-01,2016,3,811.13
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,825.27
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,823.9
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,796.77
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,807.9
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,788.6
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,794.83
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,808.9
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,814.93
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,823.27
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,835.33
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,843.97
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,834.63
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,843.4
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,843.67
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,854.0
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,850.97
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,839.7
INE018A01030,Larsen & Tubro Ltd,2016-04-01,2016,4,836.4
INE018A01030,Larsen & Tubro Ltd,2016-05-01,2016,5,833.83
